context_id,budget,agent_a,agent_b,token_jaccard,sentence_jaccard,tfidf_cosine,sbert_cosine,memory_a_tokens,memory_b_tokens
longmemeval::gpt4_6ed717ea,128,A_cot,A_react,0.5909090909090909,0.0,0.5300568624967726,0.849041759967804,71,60
longmemeval::gpt4_6ed717ea,128,A_plan,A_react,0.5813953488372093,0.0,0.5600987450431089,0.8169467449188232,47,60
longmemeval::gpt4_6ed717ea,256,A_cot,A_plan,0.65,0.0,0.6948677666776383,0.8758091330528259,48,62
longmemeval::gpt4_6ed717ea,256,A_cot,A_react,0.6046511627906976,0.0,0.6976193702095506,0.7951600551605225,48,77
longmemeval::gpt4_6ed717ea,256,A_plan,A_react,0.7380952380952381,0.14285714285714285,0.8279956201431828,0.854872465133667,62,77
longmemeval::gpt4_6ed717ea,512,A_cot,A_plan,0.4603174603174603,0.0,0.5841738750018189,0.8044767379760742,60,111
longmemeval::gpt4_6ed717ea,512,A_cot,A_react,0.7111111111111111,0.0,0.7849973615548776,0.880530595779419,60,63
longmemeval::gpt4_6ed717ea,512,A_plan,A_react,0.453125,0.0,0.5842774954438635,0.8580833673477173,111,63
longmemeval::gpt4_6ed717ea,1024,A_cot,A_plan,0.4235294117647059,0.0,0.4866501864788609,0.7416595816612244,136,109
longmemeval::gpt4_6ed717ea,1024,A_cot,A_react,0.42857142857142855,0.0,0.5654695432508109,0.6550992727279663,136,52
longmemeval::gpt4_6ed717ea,1024,A_plan,A_react,0.44642857142857145,0.0,0.5578623483770722,0.8373245000839233,109,52
longmemeval::gpt4_6ed717ea,2048,A_cot,A_plan,0.29411764705882354,0.0,0.45534453938224695,0.6772961020469666,136,202
longmemeval::gpt4_6ed717ea,2048,A_cot,A_react,0.5866666666666667,0.0,0.6081052269771036,0.8403246402740479,136,82
longmemeval::gpt4_6ed717ea,2048,A_plan,A_react,0.31683168316831684,0.0,0.4877675827533563,0.8213565349578857,202,82
longmemeval::gpt4_6ed717ea,4096,A_cot,A_plan,0.32222222222222224,0.0,0.5185004581133482,0.7206987738609314,237,66
longmemeval::gpt4_6ed717ea,4096,A_cot,A_react,0.33707865168539325,0.0,0.43386505912344986,0.6552156209945679,237,51
longmemeval::gpt4_6ed717ea,4096,A_plan,A_react,0.5609756097560976,0.0,0.5805800573722737,0.8578545451164246,66,51
longmemeval::a3838d2b,128,A_cot,A_plan,0.5121951219512195,0.0,0.7571299405917216,0.9186131358146667,46,67
longmemeval::a3838d2b,128,A_cot,A_react,0.4074074074074074,0.0,0.5477793297290782,0.7525511384010315,46,128
longmemeval::a3838d2b,128,A_plan,A_react,0.4915254237288136,0.0,0.5661347905849987,0.7788175940513611,67,128
longmemeval::a3838d2b,256,A_cot,A_plan,0.72,0.0,0.8922896284965061,0.8823986053466797,95,72
longmemeval::a3838d2b,256,A_cot,A_react,0.40816326530612246,0.0,0.7186268057579069,0.8254966735839844,95,42
longmemeval::a3838d2b,256,A_plan,A_react,0.5128205128205128,0.0,0.7693414243755718,0.8528443574905396,72,42
longmemeval::a3838d2b,512,A_cot,A_plan,0.421875,0.0,0.6434312484408518,0.8477394580841064,81,84
longmemeval::a3838d2b,512,A_cot,A_react,0.4126984126984127,0.0,0.6430296067986804,0.854080080986023,81,107
longmemeval::a3838d2b,512,A_plan,A_react,0.8,0.0,0.8912498298987435,0.9830799102783203,84,107
longmemeval::a3838d2b,1024,A_cot,A_plan,0.4576271186440678,0.0,0.7344476946635226,0.9120347499847412,76,99
longmemeval::a3838d2b,1024,A_cot,A_react,0.6122448979591837,0.0,0.7759383145140173,0.9518513679504395,76,73
longmemeval::a3838d2b,1024,A_plan,A_react,0.5961538461538461,0.0,0.7964810504484774,0.9094009399414062,99,73
longmemeval::a3838d2b,2048,A_cot,A_plan,0.6304347826086957,0.0,0.8144079004935383,0.9264969825744629,75,69
longmemeval::a3838d2b,2048,A_cot,A_react,0.6065573770491803,0.0,0.8568025368869356,0.927562415599823,75,149
longmemeval::a3838d2b,2048,A_plan,A_react,0.532258064516129,0.0,0.8625549953839744,0.911370038986206,69,149
longmemeval::a3838d2b,4096,A_cot,A_plan,0.46875,0.0,0.8597483006536437,0.7736854553222656,348,94
longmemeval::a3838d2b,4096,A_cot,A_react,0.5,0.0,0.7432224314127083,0.7950109243392944,348,222
longmemeval::a3838d2b,4096,A_plan,A_react,0.37623762376237624,0.0,0.5995811423103101,0.6461684703826904,94,222
longmemeval::gpt4_93159ced,128,A_cot,A_plan,0.6451612903225806,0.0,0.6917600079295952,0.8982750177383423,30,47
longmemeval::gpt4_93159ced,128,A_cot,A_react,0.6176470588235294,0.0,0.6718020836221906,0.8985540270805359,30,51
longmemeval::gpt4_93159ced,128,A_plan,A_react,0.7647058823529411,0.0,0.8181282973834227,0.929172158241272,47,51
longmemeval::gpt4_93159ced,256,A_cot,A_plan,0.45098039215686275,0.0,0.44115524987375815,0.7743785381317139,77,47
longmemeval::gpt4_93159ced,256,A_cot,A_react,0.4727272727272727,0.0,0.45617625946511553,0.7581534385681152,77,59
longmemeval::gpt4_93159ced,256,A_plan,A_react,0.7567567567567568,0.4,0.8148191805976273,0.9332244992256165,47,59
longmemeval::gpt4_93159ced,512,A_cot,A_plan,0.5476190476190477,0.0,0.4977569382015879,0.78322833776474,41,58
longmemeval::gpt4_93159ced,512,A_cot,A_react,0.5681818181818182,0.0,0.5216482059435179,0.8372858762741089,41,65
longmemeval::gpt4_93159ced,512,A_plan,A_react,0.6818181818181818,0.16666666666666666,0.7843570292617094,0.8917582631111145,58,65
longmemeval::gpt4_93159ced,1024,A_cot,A_plan,0.631578947368421,0.2,0.7153642997858447,0.5883230566978455,77,77
longmemeval::gpt4_93159ced,1024,A_cot,A_react,0.5925925925925926,0.0,0.6092306028872996,0.8178572654724121,77,82
longmemeval::gpt4_93159ced,1024,A_plan,A_react,0.46551724137931033,0.0,0.5291835202528249,0.67389976978302,77,82
longmemeval::gpt4_93159ced,2048,A_cot,A_plan,0.13071895424836602,0.0,0.3028876280853733,0.41353797912597656,301,61
longmemeval::gpt4_93159ced,2048,A_cot,A_react,0.17901234567901234,0.1,0.3300384736539515,0.49490639567375183,301,105
longmemeval::gpt4_93159ced,2048,A_plan,A_react,0.38461538461538464,0.0,0.48709394229433495,0.5428953170776367,61,105
longmemeval::gpt4_93159ced,4096,A_cot,A_plan,0.2878787878787879,0.0,0.3749569033375925,0.5404607057571411,63,102
longmemeval::gpt4_93159ced,4096,A_cot,A_react,0.23809523809523808,0.0,0.3836270334133199,0.4325943887233734,63,77
longmemeval::gpt4_93159ced,4096,A_plan,A_react,0.5538461538461539,0.14285714285714285,0.666538042479666,0.589168906211853,102,77
longmemeval::6613b389,128,A_cot,A_plan,0.6666666666666666,0.25,0.6576925175085933,0.9678828716278076,31,29
longmemeval::6613b389,128,A_cot,A_react,0.6111111111111112,0.6666666666666666,0.7479341913007274,0.9619804620742798,31,17
longmemeval::6613b389,128,A_plan,A_react,0.6470588235294118,0.3333333333333333,0.7887712374857097,0.9447349309921265,29,17
longmemeval::6613b389,256,A_cot,A_plan,0.25,0.0,0.3365062284815507,0.7782835960388184,33,54
longmemeval::6613b389,256,A_cot,A_react,0.48148148148148145,0.0,0.5903413824330436,0.912405252456665,33,32
longmemeval::6613b389,256,A_plan,A_react,0.32558139534883723,0.0,0.3973038785776883,0.8184093832969666,54,32
longmemeval::6613b389,512,A_cot,A_plan,0.7142857142857143,0.3333333333333333,0.7736753693468769,0.9026979804039001,17,19
longmemeval::6613b389,512,A_cot,A_react,0.37037037037037035,0.0,0.5628977829580268,0.8473426699638367,17,44
longmemeval::6613b389,512,A_plan,A_react,0.5,0.0,0.6551394477901612,0.9368239641189575,19,44
longmemeval::6613b389,1024,A_cot,A_plan,0.34375,0.0,0.4643050248863928,0.9109835624694824,22,47
longmemeval::6613b389,1024,A_cot,A_react,0.3157894736842105,0.0,0.383124889464785,0.8504480719566345,22,60
longmemeval::6613b389,1024,A_plan,A_react,0.3404255319148936,0.0,0.4266281721497943,0.849380612373352,47,60
longmemeval::6613b389,2048,A_cot,A_plan,0.5,0.0,0.5689575819530385,0.9326289296150208,21,29
longmemeval::6613b389,2048,A_cot,A_react,0.6666666666666666,0.3333333333333333,0.7115589572768254,0.9542841911315918,21,22
longmemeval::6613b389,2048,A_plan,A_react,0.5,0.0,0.5704057147555457,0.9505530595779419,29,22
longmemeval::6613b389,4096,A_cot,A_plan,0.14705882352941177,0.0,0.2595263153865689,0.5570008754730225,159,18
longmemeval::6613b389,4096,A_cot,A_react,0.16216216216216217,0.0,0.19100233391838967,0.5164332389831543,159,30
longmemeval::6613b389,4096,A_plan,A_react,0.5789473684210527,0.0,0.6965881923733677,0.9415343999862671,18,30
longmemeval::gpt4_1a1dc16d,128,A_cot,A_plan,0.5769230769230769,0.0,0.6375765770529797,0.9013885259628296,23,49
longmemeval::gpt4_1a1dc16d,128,A_cot,A_react,0.9375,0.0,0.9239805167966916,0.9810702204704285,23,24
longmemeval::gpt4_1a1dc16d,128,A_plan,A_react,0.6,0.0,0.6750317840516786,0.9145419597625732,49,24
longmemeval::gpt4_1a1dc16d,256,A_cot,A_plan,0.6666666666666666,0.0,0.7073077961786572,0.8736929893493652,22,53
longmemeval::gpt4_1a1dc16d,256,A_cot,A_react,0.56,0.0,0.687178723535272,0.881212592124939,22,56
longmemeval::gpt4_1a1dc16d,256,A_plan,A_react,0.75,0.0,0.7755144669884544,0.9036695957183838,53,56
longmemeval::gpt4_1a1dc16d,512,A_cot,A_plan,0.2976190476190476,0.0,0.5467502522405526,0.6885607838630676,145,73
longmemeval::gpt4_1a1dc16d,512,A_cot,A_react,0.16666666666666666,0.0,0.208690437924866,0.5223525762557983,145,39
longmemeval::gpt4_1a1dc16d,512,A_plan,A_react,0.35555555555555557,0.0,0.47342674236045235,0.7983970642089844,73,39
longmemeval::gpt4_1a1dc16d,1024,A_cot,A_plan,0.45454545454545453,0.0,0.4719799829994078,0.8893587589263916,30,46
longmemeval::gpt4_1a1dc16d,1024,A_cot,A_react,0.8260869565217391,0.0,0.8093107136677958,0.9302980899810791,30,38
longmemeval::gpt4_1a1dc16d,1024,A_plan,A_react,0.5757575757575758,0.0,0.6150040450299057,0.8989858031272888,46,38
longmemeval::gpt4_1a1dc16d,2048,A_cot,A_plan,0.31645569620253167,0.0,0.44479781084713793,0.8035383820533752,128,95
longmemeval::gpt4_1a1dc16d,2048,A_cot,A_react,0.43103448275862066,0.0,0.6490607823030855,0.886377215385437,128,47
longmemeval::gpt4_1a1dc16d,2048,A_plan,A_react,0.42592592592592593,0.0,0.4593742751639338,0.7508682608604431,95,47
longmemeval::gpt4_1a1dc16d,4096,A_cot,A_plan,0.5588235294117647,0.0,0.6865952892392845,0.8955161571502686,66,55
longmemeval::gpt4_1a1dc16d,4096,A_cot,A_react,0.5319148936170213,0.0,0.5806454373684636,0.9297459125518799,66,77
longmemeval::gpt4_1a1dc16d,4096,A_plan,A_react,0.4186046511627907,0.0,0.5618309177185259,0.8781042098999023,55,77
longmemeval::gpt4_fe651585,128,A_cot,A_plan,0.9032258064516129,0.2,0.8714703214544476,0.962523877620697,42,43
longmemeval::gpt4_fe651585,128,A_cot,A_react,0.6470588235294118,0.0,0.6008101787394796,0.962498128414154,42,38
longmemeval::gpt4_fe651585,128,A_plan,A_react,0.6285714285714286,0.0,0.5214714970691472,0.926254391670227,43,38
longmemeval::gpt4_fe651585,256,A_cot,A_plan,0.6666666666666666,0.0,0.6120985999718714,0.9147804975509644,71,57
longmemeval::gpt4_fe651585,256,A_cot,A_react,0.6410256410256411,0.0,0.5751303740544393,0.8719109296798706,71,36
longmemeval::gpt4_fe651585,256,A_plan,A_react,0.7142857142857143,0.0,0.7737483578570384,0.9726948142051697,57,36
longmemeval::gpt4_fe651585,512,A_cot,A_plan,0.7941176470588235,0.0,0.8103691716928889,0.9763051867485046,39,46
longmemeval::gpt4_fe651585,512,A_cot,A_react,0.8666666666666667,0.0,0.8785611118811416,0.9719188809394836,39,39
longmemeval::gpt4_fe651585,512,A_plan,A_react,0.7428571428571429,0.0,0.7557675608459447,0.9648798704147339,46,39
longmemeval::gpt4_fe651585,1024,A_cot,A_plan,0.6578947368421053,0.0,0.5796620347927974,0.9291114807128906,68,47
longmemeval::gpt4_fe651585,1024,A_cot,A_react,0.8421052631578947,0.0,0.8705075568416799,0.960474967956543,68,60
longmemeval::gpt4_fe651585,1024,A_plan,A_react,0.5641025641025641,0.0,0.49672313035702403,0.8960331678390503,47,60
longmemeval::gpt4_fe651585,2048,A_cot,A_plan,0.868421052631579,0.2,0.8995452580137948,0.9791109561920166,62,50
longmemeval::gpt4_fe651585,2048,A_cot,A_react,0.575,0.0,0.5905954521452983,0.8930501937866211,62,32
longmemeval::gpt4_fe651585,2048,A_plan,A_react,0.6571428571428571,0.0,0.6222328287802431,0.8917074203491211,50,32
longmemeval::gpt4_fe651585,4096,A_cot,A_plan,0.6486486486486487,0.25,0.6513307536970884,0.9669783115386963,33,56
longmemeval::gpt4_fe651585,4096,A_cot,A_react,0.9259259259259259,0.3333333333333333,0.9340000390692904,0.9779189825057983,33,31
longmemeval::gpt4_fe651585,4096,A_plan,A_react,0.5945945945945946,0.0,0.5909141276019939,0.9484834671020508,56,31
longmemeval::c8090214_abs,128,A_cot,A_plan,0.30434782608695654,0.0,0.43143511203242546,0.6445822715759277,51,44
longmemeval::c8090214_abs,128,A_cot,A_react,0.32558139534883723,0.0,0.4701950488659446,0.6799124479293823,51,37
longmemeval::c8090214_abs,128,A_plan,A_react,0.9,0.3333333333333333,0.9423234798228786,0.9943134188652039,44,37
longmemeval::c8090214_abs,256,A_cot,A_plan,0.9642857142857143,0.0,0.9743297186457875,0.9927657246589661,38,37
longmemeval::c8090214_abs,256,A_cot,A_react,0.75,0.0,0.7962217794889096,0.9883577823638916,38,52
longmemeval::c8090214_abs,256,A_plan,A_react,0.7714285714285715,0.3333333333333333,0.8171995211185513,0.9918594360351562,37,52
longmemeval::c8090214_abs,512,A_cot,A_plan,0.2916666666666667,0.2,0.5056456042989682,0.5003923773765564,17,78
longmemeval::c8090214_abs,512,A_cot,A_react,0.5185185185185185,0.3333333333333333,0.6593849979801429,0.6495961546897888,17,37
longmemeval::c8090214_abs,512,A_plan,A_react,0.5306122448979592,0.2,0.690472306936387,0.8482412695884705,78,37
longmemeval::c8090214_abs,1024,A_cot,A_plan,0.2692307692307692,0.0,0.38817767663429503,0.3574139177799225,29,74
longmemeval::c8090214_abs,1024,A_cot,A_react,0.28,0.0,0.43239453433812847,0.3898211717605591,29,69
longmemeval::c8090214_abs,1024,A_plan,A_react,0.6140350877192983,0.0,0.6620628708796708,0.9693372249603271,74,69
longmemeval::c8090214_abs,2048,A_cot,A_plan,1.0,1.0,1.0000000000000018,0.9757248759269714,64,64
longmemeval::c8090214_abs,2048,A_cot,A_react,0.6923076923076923,0.6666666666666666,0.8233752273036546,0.9209189414978027,64,37
longmemeval::c8090214_abs,2048,A_plan,A_react,0.6923076923076923,0.6666666666666666,0.8233752273036544,0.9538015723228455,64,37
longmemeval::c8090214_abs,4096,A_cot,A_plan,0.5957446808510638,0.25,0.6504569362165253,0.9458928108215332,52,67
longmemeval::c8090214_abs,4096,A_cot,A_react,0.7714285714285715,0.3333333333333333,0.8171995211185513,0.972904622554779,52,37
longmemeval::c8090214_abs,4096,A_plan,A_react,0.5952380952380952,0.25,0.7052830008584637,0.9225671887397766,67,37
longmemeval::gpt4_a56e767c,128,A_cot,A_plan,0.3409090909090909,0.0,0.6387903055344974,0.8300108909606934,84,30
longmemeval::gpt4_a56e767c,128,A_cot,A_react,0.7727272727272727,0.0,0.890528227113909,0.9450907707214355,84,69
longmemeval::gpt4_a56e767c,128,A_plan,A_react,0.43243243243243246,0.0,0.7600490298999933,0.8093130588531494,30,69
longmemeval::gpt4_a56e767c,256,A_cot,A_plan,0.4074074074074074,0.0,0.5871015759724859,0.8935123682022095,69,78
longmemeval::gpt4_a56e767c,256,A_cot,A_react,0.5178571428571429,0.0,0.713408434602846,0.8358651399612427,69,113
longmemeval::gpt4_a56e767c,256,A_plan,A_react,0.7222222222222222,0.0,0.7786434212880126,0.7809582948684692,78,113
longmemeval::gpt4_a56e767c,512,A_cot,A_plan,0.4489795918367347,0.0,0.5264367420285305,0.7659185528755188,92,53
longmemeval::gpt4_a56e767c,512,A_cot,A_react,0.7608695652173914,0.0,0.7277349014154517,0.9084335565567017,92,74
longmemeval::gpt4_a56e767c,512,A_plan,A_react,0.4883720930232558,0.0,0.6503269409552664,0.8957439661026001,53,74
longmemeval::gpt4_a56e767c,1024,A_cot,A_plan,0.6,0.0,0.7646630758915443,0.9291580319404602,57,40
longmemeval::gpt4_a56e767c,1024,A_cot,A_react,0.390625,0.0,0.5683282833826248,0.7086901664733887,57,129
longmemeval::gpt4_a56e767c,1024,A_plan,A_react,0.328125,0.0,0.4894150650146589,0.6241142749786377,40,129
longmemeval::gpt4_a56e767c,2048,A_cot,A_plan,0.4807692307692308,0.0,0.6347714877828345,0.9153560400009155,91,52
longmemeval::gpt4_a56e767c,2048,A_cot,A_react,0.509090909090909,0.0,0.6578029785575917,0.8918923139572144,91,62
longmemeval::gpt4_a56e767c,2048,A_plan,A_react,0.7647058823529411,0.0,0.8863877711178351,0.9809821844100952,52,62
longmemeval::gpt4_a56e767c,4096,A_cot,A_plan,0.4567901234567901,0.0,0.5845515107171253,0.7586867213249207,88,165
longmemeval::gpt4_a56e767c,4096,A_cot,A_react,0.37777777777777777,0.0,0.6637002321347562,0.8153620362281799,88,31
longmemeval::gpt4_a56e767c,4096,A_plan,A_react,0.2328767123287671,0.0,0.47927954380970267,0.6143274903297424,165,31
longmemeval::d851d5ba,128,A_cot,A_plan,0.6578947368421053,0.0,0.7871358633842985,0.9348864555358887,60,64
longmemeval::d851d5ba,128,A_cot,A_react,0.9117647058823529,0.3333333333333333,0.9537900834750915,0.9728538393974304,60,61
longmemeval::d851d5ba,128,A_plan,A_react,0.6,0.0,0.7542586666960741,0.8973889350891113,64,61
longmemeval::d851d5ba,256,A_cot,A_plan,0.6666666666666666,0.0,0.8405875609592459,0.9056566953659058,63,72
longmemeval::d851d5ba,256,A_cot,A_react,0.8,0.2,0.8630145947305401,0.9741756916046143,63,68
longmemeval::d851d5ba,256,A_plan,A_react,0.6444444444444445,0.0,0.818846367325921,0.8820742964744568,72,68
longmemeval::d851d5ba,512,A_cot,A_plan,0.6521739130434783,0.0,0.757828090217757,0.904769241809845,63,93
longmemeval::d851d5ba,512,A_cot,A_react,0.7631578947368421,0.0,0.8952219809375951,0.9592191576957703,63,69
longmemeval::d851d5ba,512,A_plan,A_react,0.7045454545454546,0.0,0.7875213719885822,0.9114537239074707,93,69
longmemeval::d851d5ba,1024,A_cot,A_plan,0.3924050632911392,0.0,0.5504062448157366,0.7162176370620728,91,127
longmemeval::d851d5ba,1024,A_cot,A_react,0.6875,0.0,0.7336735102866516,0.7730649709701538,91,71
longmemeval::d851d5ba,1024,A_plan,A_react,0.44285714285714284,0.0,0.5862661959966218,0.8560887575149536,127,71
longmemeval::d851d5ba,2048,A_cot,A_plan,0.6666666666666666,0.0,0.780568331308003,0.921678900718689,71,99
longmemeval::d851d5ba,2048,A_cot,A_react,0.35514018691588783,0.0,0.48207694596642503,0.6899892687797546,71,225
longmemeval::d851d5ba,2048,A_plan,A_react,0.34210526315789475,0.0,0.4545297885340215,0.6882855892181396,99,225
longmemeval::d851d5ba,4096,A_cot,A_plan,0.45714285714285713,0.0,0.6862365310047962,0.8303377628326416,70,125
longmemeval::d851d5ba,4096,A_cot,A_react,0.9,0.2,0.940459376858804,0.991296648979187,70,65
longmemeval::d851d5ba,4096,A_plan,A_react,0.47058823529411764,0.0,0.6870415593907565,0.8381408452987671,125,65
longmemeval::c2ac3c61,128,A_cot,A_plan,0.5714285714285714,0.0,0.5911249933209872,0.9591097831726074,38,27
longmemeval::c2ac3c61,128,A_cot,A_react,0.375,0.0,0.5333087943006121,0.9495166540145874,38,24
longmemeval::c2ac3c61,128,A_plan,A_react,0.6842105263157895,0.0,0.8917020257670601,0.9941028952598572,27,24
longmemeval::c2ac3c61,256,A_cot,A_plan,0.19607843137254902,0.0,0.35075421081281716,0.7443714141845703,53,38
longmemeval::c2ac3c61,256,A_cot,A_react,0.1724137931034483,0.0,0.2737721867926278,0.6808245182037354,53,153
longmemeval::c2ac3c61,256,A_plan,A_react,0.24285714285714285,0.0,0.45747740605951703,0.7780715227127075,38,153
longmemeval::c2ac3c61,512,A_cot,A_plan,0.21052631578947367,0.0,0.5263620065491924,0.7053388953208923,59,24
longmemeval::c2ac3c61,512,A_cot,A_react,0.2391304347826087,0.0,0.42266030698611307,0.6584857702255249,59,57
longmemeval::c2ac3c61,512,A_plan,A_react,0.32142857142857145,0.0,0.4773929210936305,0.8322103023529053,24,57
longmemeval::c2ac3c61,1024,A_cot,A_plan,0.2777777777777778,0.0,0.46515995739241084,0.64663165807724,130,27
longmemeval::c2ac3c61,1024,A_cot,A_react,0.0847457627118644,0.0,0.2316625403317538,0.6257109642028809,130,21
longmemeval::c2ac3c61,1024,A_plan,A_react,0.22727272727272727,0.0,0.4695624784328277,0.8157545328140259,27,21
longmemeval::c2ac3c61,2048,A_cot,A_plan,0.5769230769230769,0.0,0.6808602157480312,0.9102767705917358,50,26
longmemeval::c2ac3c61,2048,A_cot,A_react,0.41379310344827586,0.0,0.5504119743769847,0.9097975492477417,50,26
longmemeval::c2ac3c61,2048,A_plan,A_react,0.6666666666666666,0.0,0.8026080002469268,0.972790002822876,26,26
longmemeval::c2ac3c61,4096,A_cot,A_plan,0.34285714285714286,0.0,0.5738653104448687,0.761897623538971,49,18
longmemeval::c2ac3c61,4096,A_cot,A_react,0.3055555555555556,0.0,0.44483071320266754,0.7512862086296082,49,141
longmemeval::c2ac3c61,4096,A_plan,A_react,0.2033898305084746,0.0,0.5735436787900371,0.7307673692703247,18,141
longmemeval::gpt4_2f91af09,128,A_cot,A_plan,0.43859649122807015,0.0,0.44487709995776525,0.7983615398406982,66,74
longmemeval::gpt4_2f91af09,128,A_cot,A_react,0.5471698113207547,0.0,0.68775015742499,0.9409146308898926,66,65
longmemeval::gpt4_2f91af09,128,A_plan,A_react,0.43859649122807015,0.0,0.49403644677521236,0.8421199321746826,74,65
longmemeval::gpt4_2f91af09,256,A_cot,A_plan,0.3176470588235294,0.0,0.3267677095199941,0.7725257873535156,143,81
longmemeval::gpt4_2f91af09,256,A_cot,A_react,0.5061728395061729,0.0,0.4448282350735976,0.8703674077987671,143,99
longmemeval::gpt4_2f91af09,256,A_plan,A_react,0.48484848484848486,0.0,0.5414855865921945,0.8819742202758789,81,99
longmemeval::gpt4_2f91af09,512,A_cot,A_plan,0.5138888888888888,0.0,0.4818033490163533,0.8775701522827148,129,100
longmemeval::gpt4_2f91af09,512,A_cot,A_react,0.7727272727272727,0.09090909090909091,0.6925317044941446,0.877551794052124,129,91
longmemeval::gpt4_2f91af09,512,A_plan,A_react,0.4084507042253521,0.0,0.45483323759677197,0.8043073415756226,100,91
longmemeval::gpt4_2f91af09,1024,A_cot,A_plan,0.5176470588235295,0.0,0.6228185853408176,0.8639661073684692,139,115
longmemeval::gpt4_2f91af09,1024,A_cot,A_react,0.37037037037037035,0.0,0.3203423677201508,0.7570400238037109,139,71
longmemeval::gpt4_2f91af09,1024,A_plan,A_react,0.4444444444444444,0.0,0.4263870841787735,0.834915280342102,115,71
longmemeval::gpt4_2f91af09,2048,A_cot,A_plan,0.3764705882352941,0.0,0.3858761789287797,0.8136255741119385,97,116
longmemeval::gpt4_2f91af09,2048,A_cot,A_react,0.5060240963855421,0.0,0.4842803987182671,0.7986345291137695,97,148
longmemeval::gpt4_2f91af09,2048,A_plan,A_react,0.5476190476190477,0.0,0.5336540869980904,0.8349698185920715,116,148
longmemeval::gpt4_2f91af09,4096,A_cot,A_plan,0.4931506849315068,0.0,0.6203300758234691,0.8504723310470581,139,83
longmemeval::gpt4_2f91af09,4096,A_cot,A_react,0.4057971014492754,0.0,0.4934369968243569,0.7885362505912781,139,44
longmemeval::gpt4_2f91af09,4096,A_plan,A_react,0.627906976744186,0.0,0.5471406350252261,0.8836801648139954,83,44
longmemeval::60bf93ed_abs,128,A_cot,A_plan,0.31343283582089554,0.0,0.3177762082998534,0.7471402883529663,72,80
longmemeval::60bf93ed_abs,128,A_cot,A_react,0.14545454545454545,0.0,0.15753049900827049,0.29372692108154297,72,30
longmemeval::60bf93ed_abs,128,A_plan,A_react,0.28846153846153844,0.2,0.42839960252013853,0.526270866394043,80,30
longmemeval::60bf93ed_abs,256,A_cot,A_plan,0.46835443037974683,0.0,0.6723197175531952,0.8391860127449036,90,110
longmemeval::60bf93ed_abs,256,A_cot,A_react,0.171875,0.0,0.3015388659323997,0.41000616550445557,90,30
longmemeval::60bf93ed_abs,256,A_plan,A_react,0.16901408450704225,0.0,0.3481482511381425,0.49029234051704407,110,30
longmemeval::60bf93ed_abs,512,A_cot,A_plan,0.171875,0.0,0.2705014137522343,0.5066370964050293,108,32
longmemeval::60bf93ed_abs,512,A_cot,A_react,0.25,0.0,0.5443315165666661,0.6641880869865417,108,33
longmemeval::60bf93ed_abs,512,A_plan,A_react,0.2571428571428571,0.0,0.2986671157252643,0.5896955132484436,32,33
longmemeval::60bf93ed_abs,1024,A_cot,A_plan,0.4426229508196721,0.0,0.34931864903014725,0.9001396894454956,80,75
